,RecordNo,ActivityType,WaterUse,IrrigationOf,PrimaryIrrigationType,IrrigatedAreaHa,MaxRateLs,VolumeM3,ConsecutiveDayPeriod
0,CRC971895.1,Use Groundwater,Irrigation,Market Garden,Spray,16.0,,,
0,CRC972424,Use Groundwater,Manufacturing - Other,,,,,,
0,CRC030416,Use Groundwater,Irrigation,Pasture,Spray,20.0,15.0,14040.0,13.0
0,CRC010500.2,Use Groundwater,Irrigation,Pasture,Spray,42.0,18.8,9475.0,7.0
0,CRC012780.1,Use Groundwater,Irrigation,Pasture,Spray,16.0,30.0,6480.0,10.0
0,CRC000958.1,Use Groundwater,Irrigation,Market Garden,Trickle,20.0,6.0,518.0,1.0
0,CRC010942,Use Groundwater,Irrigation,Pasture,Spray,17.0,24.0,1020.0,1.0
0,CRC960105.3,Use Groundwater,Irrigation,Pasture,Spray,18.0,,,
0,CRC176221,Use Groundwater,Irrigation,Pasture,Spray,40.0,,,
0,CRC960379.1,Use Groundwater,Irrigation,Pasture,Spray,3.0,,,
0,CRC153817,Use Groundwater,Irrigation,Pasture,Spray,187.5,55.3,,
1,CRC153817,Use Surface Water,Irrigation,Pasture,Spray,187.5,55.3,,
0,CRC042803,Use Groundwater,Irrigation,Pasture,Spray,257.0,45.0,3888.0,1.0
0,CRC011000.2,Use Groundwater,Irrigation,Pasture,Spray,10.02,3.9,1404.0,10.0
0,CRC991827,Use Groundwater,Irrigation,Pasture,Spray - Gun,69.0,45.6,3612.0,1.0
0,CRC040015,Use Groundwater,Irrigation,Pasture,Trickle,30.0,3.0,260.0,1.0
0,CRC960627.1,Use Groundwater,Irrigation,Pasture,Spray,18.0,11.4,738.0,1.0
0,CRC010365,Use Groundwater,Irrigation,Pasture,Spray,53.0,38.0,20520.0,10.0
0,CRC000227,Use Groundwater,Irrigation,Pasture,Spray,94.0,38.0,42134.0,14.0
0,CRC169764,Use Groundwater,Irrigation,Vineyard ,Spray,10.0,,,
0,CRC142310,Use Groundwater,Irrigation,Pasture,Spray,15.96,,,
0,CRC971757.1,Use Groundwater,Irrigation,Market Garden,Spray,5.0,,,
0,CRC157575,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC145546,Use Groundwater,Irrigation,Market Garden,Trickle,101.0,,,
0,CRC150061,Use Groundwater,Irrigation,Pasture,Spray,7.0,,,
0,CRC960585,Use Groundwater,Irrigation,Cropping,Spray,4.0,,,
0,CRC020600.1,Use Groundwater,Irrigation,Pasture,Spray,16.0,8.0,6216.0,12.0
0,CRC154545,Use Groundwater,Irrigation,Pasture,Spray,175.0,90.0,7128.0,1.0
0,CRC002098,Use Groundwater,Irrigation,Pasture,Spray,105.0,45.0,45360.0,14.0
0,CRC000257,Use Groundwater,Irrigation,Pasture,Spray,8.3,5.5,3049.0,14.0
0,CRC042230.1,Use Groundwater,Irrigation,Pasture,Spray,154.0,97.0,40158.0,5.0
0,CRC971613.4,Use Groundwater,Irrigation,Pasture,Spray,8.0,,,
0,CRC012345,Use Groundwater,Irrigation,Pasture,Spray,9.0,4.5,3208.0,10.0
0,CRC142203,Use Groundwater,Irrigation,Pasture,Spray,47.0,,,
0,CRC161705,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC010428.1,Use Groundwater,Irrigation,Pasture,Spray,5.0,5.0,1620.0,30.0
0,CRC176481,Use Groundwater,Irrigation,Pasture,Spray,170.0,22.0,24200.0,14.0
0,CRC010846,Use Groundwater,Irrigation,Pasture,Spray,27.0,23.0,7949.0,7.0
0,CRC054086,Use Groundwater,Irrigation,Market Garden,Spray,82.0,49.0,40572.0,10.0
0,CRC180507,Use Groundwater,Irrigation,Pasture,Spray,230.0,,,
0,CRC951053.2,Use Groundwater,Irrigation,Pasture,Spray,40.0,,,
0,CRC012786.1,Use Groundwater,Irrigation,Cropping,Spray - Gun,127.0,45.0,26082.0,7.0
0,CRC040527,Use Groundwater,Irrigation,Pasture,Spray,108.0,46.3,28000.0,7.0
0,CRC030895.1,Use Groundwater,Irrigation,Pasture,Spray,17.0,11.0,9900.0,12.0
0,CRC151589,Use Groundwater,Irrigation,Pasture,Spray,88.0,,,
0,CRC122599,Use Groundwater,Irrigation,Pasture,Spray,43.0,30.0,2160.0,1.0
0,CRC122599,Use Groundwater,Irrigation,Pasture,Spray,43.0,30.0,2160.0,1.0
0,CRC157924,Use Groundwater,Irrigation,Pasture,Spray,71.0,,,
0,CRC171502,Use Groundwater,Irrigation,,Spray,4.0,,,
0,CRC153278,Use Groundwater,Stockwater,,,,3.0,756.0,7.0
0,CRC172241,Use Groundwater,Stockwater,,,,7.0,249.0,1.0
0,CRC164065,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC080832.2,Use Groundwater,Irrigation,Pasture,Spray,70.0,38.0,57456.0,21.0
0,CRC001188,Use Groundwater,Irrigation,Market Garden,Spray,11.0,7.0,3478.0,7.0
0,CRC010665.1,Use Groundwater,Irrigation,Sports Field,Spray,12.0,6.8,1762.0,7.0
0,CRC141724,Use Groundwater,Irrigation,Pasture,Spray,80.0,,,
0,CRC010798,Use Groundwater,Irrigation,Pasture,Spray,12.0,14.0,605.0,1.0
0,CRC992345,Use Groundwater,Irrigation,Pasture,Spray,80.0,,,
0,CRC971081.3,Use Groundwater,Irrigation,Pasture,Spray,198.0,30.0,2376.0,1.0
0,CRC990857,Use Groundwater,Irrigation,Pasture,Spray,0.0,18.0,1555.0,1.0
0,CRC174423,Use Groundwater,Irrigation,Pasture,Spray,6.0,,,
0,CRC991962,Use Groundwater,Irrigation,Pasture,Spray,13.0,1.5,130.0,1.0
0,CRC021197,Use Groundwater,Irrigation,Pasture,Spray,400.0,170.4,,
0,CRC160023,Use Groundwater,Irrigation,Pasture,Spray - Gun,30.0,,,
0,CRC010534.2,Use Groundwater,Irrigation,Pasture,Spray,65.0,7.5,27.0,1.0
0,CRC971976,Use Groundwater,Irrigation,Market Garden,Spray,2.0,,,
0,CRC000940.1,Use Groundwater,Irrigation,Pasture,Spray,2.5,2.65,1145.0,14.0
0,CRC961195.2,Use Groundwater,Irrigation,Market Garden,Spray,10.1,10.0,495.0,1.0
0,CRC952556.2,Use Groundwater,Irrigation,Pasture,Spray,32.0,20.0,1368.0,1.0
0,CRC041364.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,25.0,35.0,8825.0,7.0
0,CRC011938,Use Groundwater,Irrigation,Pasture,Trickle,5.0,2.0,2160.0,15.0
0,CRC991207.1,Use Groundwater,Irrigation,Market Garden,Spray,4.0,,,
0,CRC020783,Use Groundwater,Irrigation,Pasture,Spray,4.0,2.5,2160.0,20.0
0,CRC990310.1,Use Groundwater,Irrigation,Pasture,Spray,1.5,4.5,810.0,10.0
0,CRC169591,Use Groundwater,Irrigation,Pasture,Spray,30.0,,,
0,CRC000920,Use Groundwater,Irrigation,Pasture,Spray,12.0,7.5,8316.0,14.0
0,CRC020579,Use Groundwater,Irrigation,Pasture,Spray,36.0,34.0,24480.0,10.0
0,CRC012824.3,Use Groundwater,Irrigation,Pasture,Spray,28.0,20.0,11520.0,10.0
0,CRC142223,Use Groundwater,Irrigation,Pasture,Spray,44.0,30.0,11040.0,7.0
0,CRC164859,Use Groundwater,Irrigation,Pasture,Spray,20.0,,,
0,CRC000414,Use Groundwater,Irrigation,Pasture,Spray,84.0,50.5,28028.0,7.0
0,CRC992148,Use Groundwater,Irrigation,Sports Field,Spray,10.0,6.0,3888.0,10.0
0,CRC171502,Use Groundwater,Irrigation,,Spray,4.0,,,
0,CRC010936.3,Use Groundwater,Irrigation,Pasture,Spray - Gun,4.0,4.5,933.0,8.0
0,CRC951204.1,Use Groundwater,Public Water Supply,,,,,,
0,CRC981827,Use Groundwater,Irrigation,,Spray,3.0,2.4,423.0,7.0
0,CRC157432,Use Groundwater,Irrigation,Pasture,Spray,4.0,,,
0,CRC020556.1,Use Groundwater,Irrigation,Vineyard ,Spray,15.0,25.0,4320.0,7.0
0,CRC161677,Use Groundwater,Irrigation,Pasture,Spray - Gun,10.0,,,
0,CRC972589,Use Groundwater,Irrigation,Pasture,Spray - Gun,40.0,,,
0,CRC161691,Use Groundwater,Irrigation,Pasture,Spray,12.0,,,
0,CRC147217,Use Groundwater,Irrigation,Pasture,Spray,280.0,126.0,,
0,CRC160788,Use Groundwater,Irrigation,Pasture,Spray,90.0,,,
0,CRC051729.2,Use Groundwater,Domestic Use,,,,,,
1,CRC051729.2,Use Groundwater,Stockwater,,,,,,
0,CRC970276,Use Groundwater,Irrigation,Market Garden,Spray,32.0,,,
0,CRC155391,Use Groundwater,Irrigation,Pasture,Spray,70.0,,,
0,CRC155391,Use Groundwater,Irrigation,Pasture,Spray,70.0,,,
0,CRC010010.2,Use Groundwater,Irrigation,Pasture,Spray,117.0,122.5,65696.0,14.0
0,CRC980739,Use Groundwater,Irrigation,Sports Field,Spray,6.0,,,
0,CRC071919,Use Groundwater,Domestic Use,,,,3.0,150.0,1.0
0,CRC084937,Use Groundwater,Irrigation,Pasture,Spray,75.0,62.0,19088.0,4.0
0,CRC147070,Use Groundwater,Irrigation,Pasture,Spray,4.0,4.9,564.0,7.0
0,CRC952710.3,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC171500,Use Groundwater,Irrigation,Pasture,Spray,4.0,,,
0,CRC163373,Use Groundwater,Irrigation,Pasture,Spray,6.4,,,
0,CRC010467,Use Groundwater,Irrigation,Pasture,Spray,2.7,1.5,195.0,3.0
0,CRC011988.2,Use Groundwater,Irrigation,Pasture,Spray,4.0,10.0,2000.0,10.0
0,CRC971725,Use Groundwater,Irrigation,Pasture,Spray,27.0,,,
0,CRC962069.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,112.0,72.0,6221.0,1.0
0,CRC992551,Use Groundwater,Irrigation,Sports Field,Spray,20.0,,,
0,CRC990463,Use Groundwater,Irrigation,Pasture,Spray,32.0,18.2,1507.0,1.0
0,CRC094190,Use Groundwater,Stockwater,,,,2.2,190.0,1.0
0,CRC145006,Use Groundwater,Irrigation,Pasture,Spray,156.0,,,
0,CRC040399.2,Use Groundwater,Irrigation,Pasture,Spray,97.0,49.5,61500.0,15.0
0,CRC041063.4,Use Groundwater,Irrigation,Pasture,Spray,154.0,29.0,7517.0,3.0
0,CRC041063.4,Use Groundwater,Irrigation,Pasture,Spray,154.0,29.0,7517.0,3.0
0,CRC980854,Use Groundwater,Stockwater,,,,,,
0,CRC960181.1,Use Groundwater,Irrigation,Pasture,Spray,11.0,,,
0,CRC022114.3,Use Groundwater,Irrigation,Pasture,Spray,4.0,15.2,4522.0,28.0
0,CRC130256,Use Groundwater,Irrigation,Pasture,Spray,142.0,80.0,6912.0,1.0
0,CRC960257.1,Use Groundwater,Irrigation,Market Garden,Trickle,3.0,,,
0,CRC173469,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),7.0,19.0,4590.0,15.0
0,CRC052646.1,Use Groundwater,Irrigation,Pasture,Spray,185.0,31.0,18665.0,7.0
0,CRC971107,Use Groundwater,Irrigation,Pasture,Spray,20.0,11.3,1708.0,7.0
0,CRC146672,Use Groundwater,Irrigation,Pasture,Spray,4.0,,,
0,CRC010909.1,Use Groundwater,Irrigation,Pasture,Spray,12.85,20.0,5760.0,10.0
0,CRC972007,Use Groundwater,Irrigation,Market Garden,Spray,3.0,,,
0,CRC102937,Use Groundwater,Irrigation,Pasture,Spray,307.6,182.0,150696.0,10.0
0,CRC051152,Use Groundwater,Irrigation,Pasture,Spray,19.0,10.0,814.0,1.0
0,CRC010905,Use Groundwater,Public Water Supply,,,,25.0,600.0,1.0
0,CRC011049.3,Use Groundwater,Irrigation,Pasture,Spray,104.0,38.0,60200.0,20.0
0,CRC142163,Use Groundwater,Irrigation,Pasture,Spray,40.0,,,
0,CRC041401.2,Use Groundwater,Irrigation,Pasture,Spray,75.0,45.0,53460.0,15.0
0,CRC169916,Use Groundwater,Irrigation,Pasture,Spray,136.0,,,
0,CRC131959,Use Groundwater,Irrigation,Pasture,Spray - Gun,40.0,24.0,24192.0,14.0
0,CRC980055,Use Groundwater,Irrigation,Pasture,Spray,14.0,,,
0,CRC152669,Use Groundwater,Irrigation,Pasture,Spray,295.0,,,
0,CRC952343.2,Use Groundwater,Irrigation,Pasture,Spray,10.0,7.0,430.0,1.0
0,CRC971158.3,Use Groundwater,Irrigation,Pasture,Spray,46.0,,,
0,CRC169409,Use Groundwater,Irrigation,Pasture,Spray,173.0,99.0,,
0,CRC952345.2,Use Groundwater,Irrigation,,Spray,10.0,,,
0,CRC960510.1,Use Groundwater,Irrigation,Pasture,Spray,85.0,45.0,16331.0,7.0
0,CRC102717.1,Use Groundwater,Irrigation,Pasture,Spray,8.0,5.0,2772.0,7.0
0,CRC136723,Use Groundwater,Irrigation,Pasture,Spray,328.0,190.0,,
0,CRC960930.1,Use Groundwater,Irrigation,Cropping,Spray,160.0,26.0,2060.0,1.0
0,CRC173594,Use Groundwater,Irrigation,Market Garden,Spray,7.0,,,
0,CRC020840,Use Groundwater,Irrigation,Pasture,Spray - Gun,9.0,7.5,3024.0,8.0
0,CRC031768.2,Use Groundwater,Irrigation,Pasture,Spray,43.0,38.0,13502.0,7.0
0,CRC991542.2,Use Groundwater,Irrigation,Pasture,Spray,10.0,5.0,432.0,1.0
0,CRC181007,Use Groundwater,Irrigation,Pasture,Spray,94.0,30.0,2592.0,1.0
0,CRC144704,Use Groundwater,Irrigation,Pasture,Spray,34.0,,,
0,CRC971841.1,Use Groundwater,Irrigation,Pasture,Spray,2.0,,,
0,CRC167713,Use Groundwater,Irrigation,Pasture,Spray,24.0,,,
0,CRC990875.1,Use Groundwater,Irrigation,Pasture,Spray,199.0,,,
0,CRC961124.1,Use Groundwater,Irrigation,Pasture,Spray,23.0,14.0,1008.0,1.0
0,CRC169916,Use Groundwater,Irrigation,Pasture,Spray,136.0,,,
0,CRC020807.2,Use Groundwater,Irrigation,Market Garden,Spray,3.0,4.0,130.0,7.0
0,CRC010448.1,Use Groundwater,Irrigation,Pasture,Spray,83.0,45.5,41278.0,14.0
0,CRC950263.1,Use Groundwater,Public Water Supply,,,,,,
0,CRC170726,Use Groundwater,Irrigation,Market Garden,Trickle,5.0,4.2,333.0,1.0
0,CRC960703.1,Use Groundwater,Irrigation,Pasture,Spray,100.0,,,
0,CRC020261,Use Groundwater,Irrigation,Pasture,Spray,50.0,22.5,14256.0,11.0
0,CRC001343,Use Groundwater,Irrigation,Market Garden,Trickle,9.64,15.2,3371.0,7.0
0,CRC971931.1,Use Groundwater,Irrigation,Vineyard ,Trickle,5.0,4.5,785.0,7.0
0,CRC000265.2,Use Groundwater,Irrigation,Pasture,Spray,34.0,11.5,994.0,1.0
0,CRC030162,Use Groundwater,Irrigation,Market Garden,Spray,20.2,15.0,12960.0,15.0
0,CRC031222.1,Use Groundwater,Irrigation,Pasture,Spray,95.0,54.0,62596.0,14.0
0,CRC112053,Use Groundwater,Irrigation,Pasture,Spray,221.0,133.0,11491.0,1.0
0,CRC176225,Use Groundwater,Irrigation,Pasture,Spray,10.0,12.0,432.0,1.0
0,CRC176225,Use Groundwater,Irrigation,Pasture,Spray,10.0,12.0,432.0,1.0
0,CRC970921.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,11.0,7.0,504.0,1.0
0,CRC970916,Use Groundwater,Irrigation,Sports Field,Spray,1.0,3.0,130.0,7.0
0,CRC980215.1,Use Groundwater,Irrigation,Cropping,Spray,200.0,64.0,101380.0,20.0
0,CRC981969.2,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC010201.2,Use Groundwater,Irrigation,Pasture,Spray,139.0,60.0,66528.0,14.0
0,CRC972195.1,Use Groundwater,Irrigation,Pasture,Spray,101.0,,,
0,CRC030667.1,Use Groundwater,Irrigation,Pasture,Spray,216.0,91.0,7534.0,1.0
0,CRC010012,Use Groundwater,Irrigation,Pasture,Spray,48.0,30.0,30240.0,14.0
0,CRC073640,Use Groundwater,Irrigation,Pasture,Spray,37.0,9.0,5443.0,7.0
0,CRC981186,Use Groundwater,Irrigation,Pasture,Spray,4.0,,,
0,CRC960445,Use Groundwater,Irrigation,Pasture,Spray - Gun,100.0,35.0,3024.0,1.0
0,CRC002061,Use Groundwater,Irrigation,Pasture,Spray - Gun,80.0,40.0,35280.0,14.0
0,CRC960198.3,Use Groundwater,Irrigation,Pasture,Spray,200.0,180.0,11350.0,1.0
0,CRC131816,Use Groundwater,Irrigation,Pasture,Spray,140.0,88.0,22810.0,3.0
0,CRC972197.1,Use Groundwater,Irrigation,Pasture,Spray,163.0,75.0,5940.0,1.0
0,CRC010018.1,Use Groundwater,Irrigation,Market Garden,Spray,1.5,1.3,392.0,7.0
0,CRC982167,Use Groundwater,Irrigation,Pasture,Spray - Gun,76.0,45.6,59098.0,20.0
0,CRC171324,Use Groundwater,Irrigation,Pasture,Spray,26.0,,,
0,CRC051878,Use Groundwater,Irrigation,Pasture,Spray,130.0,75.0,25920.0,4.0
0,CRC952016.1,Use Groundwater,Irrigation,Pasture,Spray,125.0,30.0,2376.0,1.0
0,CRC161549,Use Groundwater,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
1,CRC161549,Use Surface Water,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
0,CRC145654,Use Groundwater,Irrigation,Pasture,Spray,4.2,,,
0,CRC030369,Use Groundwater,Irrigation,Cropping,Spray - Gun,95.0,49.0,,
0,CRC000840.1,Use Groundwater,Irrigation,Pasture,Spray,8.0,5.0,4446.0,13.0
0,CRC981999.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,20.0,,,
0,CRC136723,Use Groundwater,Irrigation,Pasture,Spray,328.0,190.0,,
0,CRC146430,Use Groundwater,Irrigation,Cropping,Spray,140.0,,,
0,CRC090641,Use Groundwater,Stockwater,,,,5.0,108.0,1.0
0,CRC040706,Use Groundwater,Irrigation,Pasture,Spray,183.0,60.0,5184.0,1.0
0,CRC163553,Use Groundwater,Irrigation,Pasture,Spray,13.0,,,
0,CRC155946,Use Groundwater,Irrigation,Pasture,Spray - Gun,28.5,,,
0,CRC971664.1,Use Groundwater,Irrigation,Pasture,Spray,30.0,,,
0,CRC971469,Use Groundwater,Irrigation,Sports Field,Spray,5.0,4.0,346.0,2.0
0,CRC171301,Use Groundwater,Irrigation,Cropping,Spray,38.0,30.0,12754.0,7.0
0,CRC992379.4,Use Groundwater,Irrigation,Pasture,Spray,132.0,,,
0,CRC167028,Use Groundwater,Irrigation,Pasture,Spray,8.0,,,
0,CRC174403,Use Groundwater,Domestic Use,,,,4.9,,
0,CRC030650,Use Groundwater,Irrigation,Pasture,Spray,148.0,57.0,51916.0,11.0
0,CRC002061,Use Groundwater,Irrigation,Pasture,Spray - Gun,80.0,40.0,35280.0,14.0
0,CRC142208,Use Groundwater,Irrigation,Market Garden,Spray,3.0,,,
0,CRC122636,Use Groundwater,Irrigation,Pasture,Spray,88.0,48.8,4216.0,1.0
0,CRC122636,Use Groundwater,Irrigation,Pasture,Spray,88.0,48.8,4216.0,1.0
0,CRC122636,Use Groundwater,Irrigation,Pasture,Spray,88.0,48.8,4216.0,1.0
0,CRC122636,Use Groundwater,Irrigation,Pasture,Spray,88.0,48.8,4216.0,1.0
0,CRC041419.2,Use Groundwater,Irrigation,Pasture,Spray,198.0,90.0,54432.0,7.0
0,CRC041997,Use Groundwater,Irrigation,Pasture,Spray - Gun,20.0,7.9,9562.0,14.0
0,CRC990927,Use Groundwater,Public Water Supply,,,,,,
0,CRC145293,Use Groundwater,Irrigation,Pasture,Spray,108.6,,,
0,CRC145570,Use Groundwater,Irrigation,Market Garden,Spray,5.4,22.0,238.0,1.0
0,CRC972670.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,100.0,,,
0,CRC010382.2,Use Groundwater,Irrigation,Cropping,Spray,45.0,30.0,7560.0,7.0
0,CRC001736.2,Use Groundwater,Irrigation,Market Garden,Spray,0.0,22.0,238.0,1.0
0,CRC980409,Use Groundwater,Irrigation,Market Garden,Spray,2.0,,,
0,CRC011331.1,Use Groundwater,Irrigation,Pasture,Spray,1.2,2.0,403.0,7.0
0,CRC134582,Use Groundwater,Irrigation,Cropping,Spray,57.0,30.0,27216.0,14.0
0,CRC130317,Use Groundwater,Irrigation,Market Garden,Spray,8.0,14.0,2419.0,7.0
0,CRC168726,Use Groundwater,Irrigation,Market Garden,Trickle,1.0,,,
0,CRC940241.3,Use Groundwater,Irrigation,Pasture,Spray,260.0,146.0,85778.0,7.0
0,CRC020986,Use Groundwater,Heat exchange - non HVAC,,,,0.6,260.0,5.0
0,CRC031021,Use Groundwater,Irrigation,Pasture,Spray,4.0,3.0,1360.0,7.0
0,CRC010594.2,Use Groundwater,Irrigation,Pasture,Spray,55.0,2.0,1210.0,7.0
0,CRC990472.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,8.0,8.0,2592.0,9.0
0,CRC010469,Use Groundwater,Irrigation,Market Garden,Spray,6.0,5.0,2160.0,12.0
0,CRC155704,Use Groundwater,Irrigation,Market Garden,Trickle,2.6,6.0,99.0,1.0
0,CRC171302,Use Groundwater,Irrigation,Pasture,Spray,18.4,13.0,1123.2,1.0
0,CRC020074.2,Use Groundwater,Irrigation,Pasture,Spray,59.0,41.0,17712.0,6.0
0,CRC141082,Use Groundwater,Heat exchange - non HVAC,,,,10.0,700.0,7.0
0,CRC940911,Use Groundwater,Intensive (shed) Farming - Pork,,,,,,
0,CRC165609,Use Groundwater,Irrigation,Pasture,Spray,4.0,,,
0,CRC001228.2,Use Groundwater,Irrigation,Pasture,Spray,0.0,60.0,49680.0,10.0
0,CRC981938.2,Use Groundwater,Irrigation,Pasture,Spray - Gun,5.0,4.0,4032.0,21.0
0,CRC042001.2,Use Groundwater,Irrigation,Pasture,Spray - Gun,55.0,,,
0,CRC020987,Use Groundwater,Irrigation,Pasture,Spray,5.0,2.9,251.0,1.0
0,CRC010322.1,Use Groundwater,Irrigation,Market Garden,Trickle,2.0,4.0,691.0,7.0
0,CRC174217,Use Groundwater,Irrigation,Pasture,Spray,20.8,,,
0,CRC980943,Use Groundwater,Irrigation,Pasture,Spray - Gun,40.0,30.0,21600.0,14.0
0,CRC960321.1,Use Groundwater,Irrigation,Pasture,Spray,89.0,,,
0,CRC010409.1,Use Groundwater,Irrigation,Pasture,Spray,4.0,3.8,1026.0,10.0
0,CRC970794.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,30.0,,,
0,CRC153145,Use Groundwater,Irrigation,Pasture,Spray,39.0,,,
0,CRC153145,Use Groundwater,Irrigation,Pasture,Spray,39.0,,,
0,CRC021967,Use Groundwater,Irrigation,Sports Field,Spray,16.0,27.7,2694.0,3.0
0,CRC962300,Use Groundwater,Irrigation,Pasture,Spray,98.0,,,
0,CRC167575,Use Groundwater,Irrigation,Pasture,Spray,2.0,1.0,43.0,14.0
0,CRC147395,Use Groundwater,Irrigation,Pasture,Spray,170.0,,,
0,CRC980307.2,Use Groundwater,Irrigation,Pasture,Spray,27.0,,,
0,CRC050222.1,Use Groundwater,Irrigation,Pasture,Spray,56.0,15.0,12960.0,12.0
0,CRC164973,Use Groundwater,Irrigation,Market Garden,Spray,6.0,,,
0,CRC061268,Use Groundwater,Irrigation,Pasture,Spray,322.0,75.0,6480.0,1.0
0,CRC042421.4,Use Groundwater,Irrigation,Pasture,Spray,131.0,75.0,29700.0,5.0
0,CRC990019,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),323.0,100.0,69120.0,14.0
0,CRC181556,Use Groundwater,Irrigation,Pasture,Spray,15.0,,,
0,CRC930797.3,Use Groundwater,Irrigation,Pasture,Trickle,4.0,5.0,200.0,1.0
0,CRC962069.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,112.0,72.0,6221.0,1.0
0,CRC092899,Use Groundwater,Irrigation,Pasture,Spray,6.0,6.0,303.0,1.0
0,CRC970403.2,Use Groundwater,Irrigation,Pasture,Spray - Gun,82.0,38.0,66210.0,22.0
0,CRC150069,Use Groundwater,Irrigation,Market Garden,Spray,1.0,,,
0,CRC951278,Use Groundwater,Irrigation,Pasture,Spray - Gun,6.0,,,
0,CRC169823,Use Groundwater,Irrigation,Pasture,Spray - Gun,20.0,,,
0,CRC161549,Use Groundwater,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
1,CRC161549,Use Surface Water,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
0,CRC971709.1,Use Groundwater,Irrigation,Market Garden,Spray,5.0,12.0,211.0,1.0
0,CRC170369,Use Groundwater,Irrigation,Pasture,Spray - Gun,9.0,,,
0,CRC961972,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC010190.1,Use Groundwater,Irrigation,Pasture,Spray,51.0,32.0,27650.0,10.0
0,CRC011326,Use Groundwater,Irrigation,Pasture,Spray,11.0,6.6,4990.0,14.0
0,CRC173417,Use Groundwater,Irrigation,Pasture,Spray,115.0,45.0,3888.0,1.0
0,CRC012064,Use Groundwater,Irrigation,Pasture,Spray,1.0,7.0,202.0,7.0
0,CRC012811.1,Use Groundwater,Irrigation,Pasture,Spray,7.5,4.5,1296.0,10.0
0,CRC010053,Use Groundwater,Irrigation,Pasture,Spray,5.0,7.6,4596.0,21.0
0,CRC171619,Use Groundwater,Irrigation,Pasture,Spray,21.0,,,
0,CRC990596.1,Use Groundwater,Irrigation,Market Garden,Spray,4.0,3.8,205.0,1.0
0,CRC971252,Use Groundwater,Irrigation,Market Garden,Spray,2.0,,,
0,CRC010443.1,Use Groundwater,Irrigation,Pasture,Spray,58.0,30.0,2376.0,1.0
0,CRC010483.1,Use Groundwater,Irrigation,Pasture,Trickle,15.0,22.0,4435.0,7.0
0,CRC163593,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC172528,Use Groundwater,Irrigation,Pasture,Spray,0.0,,,
0,CRC176517,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,,,
1,CRC176517,Use Groundwater,Stockwater,,,,,,
0,CRC102980,Use Groundwater,Irrigation,Pasture,Spray,8.0,5.0,2772.0,7.0
0,CRC021822.2,Use Groundwater,Irrigation,Pasture,Spray,120.0,60.0,23760.0,7.0
0,CRC981199,Use Groundwater,Irrigation,,Spray - Gun,12.0,22.5,3240.0,10.0
0,CRC111638,Use Groundwater,Irrigation,Pasture,Spray,0.0,5.0,102.0,1.0
0,CRC052576,Use Groundwater,Irrigation,Pasture,Spray,4.0,5.0,1533.0,7.0
0,CRC153307,Use Groundwater,Irrigation,Pasture,Spray,269.0,,,
0,CRC011079.3,Use Groundwater,Irrigation,Pasture,Spray - Gun,76.0,31.5,2495.0,1.0
0,CRC981719,Use Groundwater,Irrigation,Market Garden,Spray,20.6,10.0,9936.0,14.0
0,CRC030239,Use Groundwater,Irrigation,Pasture,Spray - Gun,12.0,5.5,5227.0,12.0
0,CRC001784.3,Use Groundwater,Irrigation,Pasture,Spray,0.0,40.0,44352.0,14.0
0,CRC145574,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC144189,Use Groundwater,Irrigation,Pasture,Spray,3.9,,,
0,CRC050874.1,Use Groundwater,Irrigation,Pasture,Spray,104.0,47.0,32486.0,8.0
0,CRC169730,Use Groundwater,Irrigation,Pasture,Spray,20.0,,,
0,CRC135780,Use Groundwater,Irrigation,Pasture,Spray - Gun,85.0,50.0,34560.0,8.0
0,CRC984885.1,Use Groundwater,Irrigation,Market Garden,Trickle,3.0,,,
0,CRC011201,Use Groundwater,Irrigation,Market Garden,Spray,3.0,4.1,1000.0,10.0
0,CRC141612,Use Groundwater,Irrigation,Market Garden,Spray,1.0,,,
0,CRC151235,Use Groundwater,Irrigation,Pasture,Spray,90.0,,,
