X,Y,ConsentNo,ConsentType,ConsentSource,ConsentStatus,FeatureType,ActivityText,FileNo,MaxRate,MaxVolume,ReturnPeriodDays,EffectiveAnnualVolume,FullEffectiveAnnualVolume,ConsentedAnnualVolume,NZTMX,NZTMY
1437634.311,5085715.847,CRC144717,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CRC144717,95,,,726150,726150,726150,1437634,5085715
1437634.311,5085709.232,CRC144717,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CRC144717,95,,,726150,726150,726150,1437634,5085709
1495478.384,5122032.98,CRC052262,Water Permit (s14),Renewal,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/23023,93,,,534590,534590,1069180,1495478,5122032
1520717.881,5169430.49,CRC040112.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/20642,143.8,,,,,,1520717,5169430
1485359.907,5141846.701,CRC050406.1,Water Permit (s14),Full Transfer,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/31248,38,28314,9,218010,218010,436020,1485359,5141846
1500533.013,5122796.114,CRC051603,Water Permit (s14),New Consent,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/20829,70,60984,11,400340,400340,800680,1500533,5122796
1567349.624,5202901.678,CRC012515,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CO6C/13695,1,315,7,16380,16380,0,1567349,5202901
1540255.753,5207634.384,CRC174800,Water Permit (s14),New Consent,Issued - Inactive,Water Take/Use,Take Groundwater,CRC174800,20,1728,1,279770,279770,279770,1540255,5207634
1540265.206,5207355.128,CRC174800,Water Permit (s14),New Consent,Issued - Inactive,Water Take/Use,Take Groundwater,CRC174800,20,1728,1,279770,279770,279770,1540265,5207355
1623675.423,5266918.218,CRC191036,Water Permit (s14),New Consent,Issued - Inactive,Water Take/Use,Take Groundwater,CRC191036,21.7,1546,1,161058,161058,161058,1623675,5266918
1623582.452,5267463.31,CRC191036,Water Permit (s14),New Consent,Issued - Inactive,Water Take/Use,Take Groundwater,CRC191036,21.7,1546,1,161058,161058,161058,1623582,5267463
1552087.054,5158555.083,CRC050809,Water Permit (s14),Renewal,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/13160,33,2750,1,,,,1552087,5158555
1508166.455,5129787.28,CRC160139,Water Permit (s14),Part Transfer,Issued - Active,Water Take/Use,Take Groundwater,CRC160139,50,21693,7,220220,220220,220220,1508166,5129787
1480809.461,5133455.172,CRC176108,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC176108,26,2246,1,261293,261293,261293,1480809,5133455
1498205.258,5124006.231,CRC190944,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC190944,28,22000,21,,,,1498205,5124006
1530922.784,5161457.834,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,73.3,2592,1,53057,53057,53057,1530922,5161457
1530383.879,5162081.585,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,146.6,,,,,,1530383,5162081
1530922.784,5161457.834,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,146.6,,,,,,1530922,5161457
1530383.879,5162081.585,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,73.3,2592,1,53057,53057,53057,1530383,5162081
1530922.784,5161457.834,CRC183822,Water Permit (s14),Part Transfer Site2Site (W),Issued - Active,Water Take/Use,Take Groundwater,CRC183822,219.9,14813,1,60000,60000,60000,1530922,5161457
1529902.994,5162343.454,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,73.3,2592,1,53057,53057,53057,1529902,5162343
1529902.994,5162343.454,CRC183231,Water Permit (s14),Full Transfer Site2Site,Issued - Active,Water Take/Use,Take Groundwater,CRC183231,146.6,,,,,,1529902,5162343
1529902.994,5162343.454,CRC183822,Water Permit (s14),Part Transfer Site2Site (W),Issued - Active,Water Take/Use,Take Groundwater,CRC183822,219.9,14813,1,60000,60000,60000,1529902,5162343
1565242.904,5205440.242,CRC184942,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC184942,0.8,28,1,4469,4469,4469,1565242,5205440
1565128.458,5205353.847,CRC184942,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC184942,0.8,28,1,4469,4469,4469,1565128,5205353
1530383.879,5162081.585,CRC183822,Water Permit (s14),Part Transfer Site2Site (W),Issued - Active,Water Take/Use,Take Groundwater,CRC183822,219.9,14813,1,60000,60000,60000,1530383,5162081
1539494.592,5156831.308,CRC183823,Water Permit (s14),Part Transfer Site2Site (W),Issued - Active,Water Take/Use,Take Groundwater,CRC183823,38,,,114094,114094,,1539494,5156831
1514599.729,5144895.393,CRC191579,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC191579,80,40320,7,690281,690281,690281,1514599,5144895
1609417.841,5250049.585,CRC185316,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC185316,4.3,200,1,49275,49275,,1609417,5250049
1452917.299,5053390.876,CRC174561,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC174561,65,5616,1,613250,613250,613250,1452917,5053390
1443339.805,5101300.162,CRC185775,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC185775,5,165,1,40425,40425,40425,1443339,5101300
1543497.088,5152414.896,CRC190621,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC190621,50,,,373243,373243,373243,1543497,5152414
1543431.779,5152443.295,CRC190621,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC190621,50,,,373243,373243,373243,1543431,5152443
1484453.514,5156928.96,CRC054610.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/27065,86,74300,10,108185,108185,216370,1484453,5156928
1487833.186,5121294.104,CRC194251,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC194251,,,,490512,490512,490512,1487833,5121294
1538165.817,5184197.475,CRC174926,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC174926,28,15725,7,131598.6,131598.6,131598.6,1538165,5184197
1460412.558,5096317.023,CRC185149,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC185149,10.8,993,1,69984,69984,69984,1460412,5096317
1486395.274,5114865.976,CRC154575,Water Permit (s14),Renewal,Issued - Active,Water Take/Use,Take Groundwater,CRC154575,106,,,1278170,1278170,1278170,1486395,5114865
1460490.577,5096448.47,CRC185149,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC185149,10.8,993,1,69984,69984,69984,1460490,5096448
1486791.007,5115505.962,CRC154575,Water Permit (s14),Renewal,Issued - Active,Water Take/Use,Take Groundwater,CRC154575,106,,,1278170,1278170,1278170,1486791,5115505
1570759.197,5180309.152,CRC155580,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC155580,10,,,0,129600,0,1570759,5180309
1498400.113,5142712.031,CRC156356,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CRC156356,11,10080,14,85220,85220,93760,1498400,5142712
1494994.095,5119753.365,CRC051668.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/10144,78,107827,16,330262.5,330262.5,660525,1494994,5119753
1526229.749,5142808.97,CRC190682,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC190682,70,41126,7,422000,422000,422000,1526229,5142808
1566371.224,5181057.693,CRC173510,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC173510,30,2592,1,946080,946080,946080,1566371,5181057
1463388.565,5100734.673,CRC183438,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC183438,12,2903,7,49028,49028,49028,1463388,5100734
1578424.165,5220170.101,CRC173799,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC173799,30,900,1,0,143642,143642,1578424,5220170
1476579.544,5127506.11,CRC172701,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC172701,40,13125,5,273375,273375,273375,1476579,5127506
1451077.75,5065266.624,CRC193754,Water Permit (s14),Change in Conditions,Application in Process,Water Take/Use,Take Groundwater,CRC185563,93.8,,,971525,971525,971525,1451077,5065266
1451077.75,5065266.624,CRC185563,Water Permit (s14),New Consent,Application in Process,Water Take/Use,Take Groundwater,CRC185563,93.8,,,971525,971525,971525,1451077,5065266
1536545.887,5208090.257,CRC183390,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183390,19,17270,10,126747,126747,126747,1536545,5208090
1563105.113,5195786.275,CRC156410,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC156410,4.9,60,1,16056,16056,16056,1563105,5195786
1536419.925,5208072.262,CRC183390,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183390,19,17270,10,126747,126747,126747,1536419,5208072
1536419.574,5208072.573,CRC183390,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183390,19,17270,10,126747,126747,126747,1536419,5208072
1456986.331,5087861.431,CRC193871,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC193871,,,,17282,1782,17282,1456986,5087861
1490927.334,5144570.259,CRC054382.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/23490,130,,,308603,308603,617206,1490927,5144570
1508525.407,5160248.017,CRC175398,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC175398,85,7344,1,733495,733495,733495,1508525,5160248
1490657.391,5144550.213,CRC054382.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/23490,130,,,308603,308603,617206,1490657,5144550
1508519.915,5160767.409,CRC175398,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC175398,85,7344,1,733495,733495,733495,1508519,5160767
1490590.988,5146839.764,CRC054382.1,Water Permit (s14),Change in Conditions,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/23490,130,,,308603,308603,617206,1490590,5146839
1502068.898,5125786.767,CRC052731,Water Permit (s14),New Consent,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/10045,138,,,352744,352744,705488,1502068,5125786
1502038.835,5126076.689,CRC052731,Water Permit (s14),New Consent,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/10045,138,,,352744,352744,705488,1502038,5126076
1501928.756,5126516.554,CRC052731,Water Permit (s14),New Consent,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CO6C/10045,138,,,352744,352744,705488,1501928,5126516
1541138.844,5142979.321,CRC084753.2,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CO6C/28674,30.4,30182,12,40845,163380,163380,1541138,5142979
1541144.845,5142960.329,CRC084753.2,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CO6C/28674,30.4,30182,12,40845,163380,163380,1541144,5142960
1516412.757,5136577.047,CRC164819,Water Permit (s14),Full Transfer,Issued - s124 Continuance,Water Take/Use,Take Groundwater,CRC164819,87,52618,7,879692,879692,879692,1516412,5136577
1553637.372,5159744.798,CRC041123.1,Water Permit (s14),Notice of Review,Issued - Active,Water Take/Use,Take Groundwater,CO6C/21200,18,14515,14,151644,151644,151644,1553637,5159744
1482434.522,5127770.517,CRC184635,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC184635,11.5,,,131100,131100,131100,1482434,5127770
1546988.689,5172119.881,CRC980838,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CO6C/11720-1,11.5,3478,10,37034,37034,0,1546988,5172119
1508649.821,5170587.048,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1508649,5170587
1510289.375,5171090.081,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1510289,5171090
1508649.821,5170587.048,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1508649,5170587
1529010.027,5155747.368,CRC184334,Water Permit (s14),Change in Conditions,Application on Hold,Water Take/Use,Take Groundwater,CRC184334,4.9,135,1,43325,43325,43325,1529010,5155747
1508780.717,5171370.872,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1508780,5171370
1508904.624,5172063.717,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1508904,5172063
1508319.731,5172455.57,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1508319,5172455
1508319.731,5172455.57,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1508319,5172455
1509419.607,5170887.049,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1509419,5170887
1508780.717,5171370.872,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1508780,5171370
1509419.607,5170887.049,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1509419,5170887
1526849.541,5156769.782,CRC184330,Water Permit (s14),Change in Conditions,Application on Hold,Water Take/Use,Take Groundwater,CRC184330,4.9,99.9,1,9116,36464,36464,1526849,5156769
1510289.375,5171090.081,CRC184380,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184380,516,44582.4,1,1599013,1599013,1599013,1510289,5171090
1508904.624,5172063.717,CRC184379,Water Permit (s14),Part Transfer Site2Site (W),Application on Hold,Water Take/Use,Take Groundwater,CRC184379,516,44582.4,1,1599013,1599013,1599013,1508904,5172063
1439758,5070281,CRC920659.1,Water Permit (s14),Full Transfer,Issued - Active,Water Take/Use,Take Groundwater,CO6T/01525,25,13860,7,258908,258908,0,1439758,5070281
1474591.156,5122318.407,CRC163038,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC163038,60,29861,7,333200,333200,333200,1474591,5122318
1475235.202,5122040.623,CRC163038,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC163038,60,29861,7,333200,333200,333200,1475235,5122040
1557560.256,5167692.208,CRC183459,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183459,70,,,,,,1557560,5167692
1458176.583,5071920.636,CRC151182,Water Permit (s14),Notice of Review,Application in Process,Water Take/Use,Take Groundwater,CRC151182,150,9010,1,3375000,3750000,0,1458176,5071920
1458176.583,5071920.636,CRC151182,Water Permit (s14),Notice of Review,Application in Process,Water Take/Use,Take Groundwater,CRC151182,150,9010,1,3375000,3750000,0,1458176,5071920
1526631.422,5155479.286,CRC182922,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC182922,2.5,982.9,7,38275,38275,38275,1526631,5155479
1557560.256,5167692.208,CRC183459,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183459,35,3024,1,453600,453600,0,1557560,5167692
1558169.01,5167956.154,CRC183459,Water Permit (s14),Change in Conditions,Issued - Active,Water Take/Use,Take Groundwater,CRC183459,35,3024,1,453600,453600,0,1558169,5167956
1526655.725,5155760.062,CRC182922,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC182922,2.5,50.4,1,,,,1526655,5155760
1458276.531,5072000.677,CRC151182,Water Permit (s14),Notice of Review,Application in Process,Water Take/Use,Take Groundwater,CRC151182,150,9010,1,3375000,3750000,0,1458276,5072000
1458272.563,5071991.683,CRC151182,Water Permit (s14),Notice of Review,Application in Process,Water Take/Use,Take Groundwater,CRC151182,150,9010,1,3375000,3750000,0,1458272,5071991
1458276.532,5072011.527,CRC151182,Water Permit (s14),Notice of Review,Application in Process,Water Take/Use,Take Groundwater,CRC151182,150,9010,1,3375000,3750000,0,1458276,5072011
1526660.606,5155750.227,CRC182922,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC182922,2.5,982.9,7,38275,38275,38275,1526660,5155750
1541799.95,5169348.8,CRC184987,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC184987,56,4839.2,1,,,,1541799,5169348
1526655.725,5155760.062,CRC182922,Water Permit (s14),New Consent,Issued - Active,Water Take/Use,Take Groundwater,CRC182922,2.5,982.9,7,38275,38275,38275,1526655,5155760
